id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
682,0.624992,tcp,pop3,RST,8,10,489.0,110.0,41.137,254,128,2348.064,804.88,1,2,10.662,10.824,0.134,0.336,0,206563159,430497496,0,0.022987,0.002175,0.029558,31.5,68.4,0,29.0,6,1,1,2,1,5,0,0,0,1,6,1,Normal,0
683,0.406585,udp,dhcp,RST,18,6,814.0,331.0,42.922,31,128,492.72,3298.023,0,0,0.635,3.18,11.502,0.618,255,3322132458,1973746860,0,0.125506,0.007495,0.01064,111.2,183.1,1,85.0,2,3,1,0,2,1,0,0,1,3,4,0,Normal,0
684,0.210046,udp,ssh,RST,5,5,127.0,57.0,73.147,254,254,109.537,1544.292,1,0,29.531,3.049,0.934,9.465,255,2375713492,1738011138,0,0.026993,0.024722,0.025154,376.2,151.7,1,194.0,3,1,3,0,2,2,0,0,0,1,4,0,Normal,0
685,0.310232,icmp,pop3,CON,38,3,304.0,2160.0,53.829,254,31,2345.656,598.054,1,1,11.506,0.985,1.231,0.101,0,559649173,2302665731,255,0.081886,0.00121,0.041948,12.6,6.9,0,15.0,1,5,3,1,1,2,0,0,0,4,4,0,Generic,1
686,2.133657,icmp,-,ECO,9,8,8.0,1777.0,37.282,128,254,486.745,1796.021,0,2,2.06,19.356,0.649,0.281,0,1778202058,1395162722,255,0.0167,0.001562,0.014029,24.2,96.5,0,75.0,2,1,2,3,0,4,0,0,0,0,3,0,Normal,0
687,0.272297,udp,pop3,RST,9,8,768.0,618.0,17.745,254,62,500.02,711.415,0,1,10.332,2.089,6.119,7.145,255,4229330667,366371616,255,0.202534,0.005232,9e-06,26.0,192.9,0,178.0,2,2,1,2,1,1,0,0,0,3,2,0,Normal,0
688,0.118075,arp,pop3,CON,35,12,1628.0,31.0,27.354,31,31,3510.695,100.217,1,1,19.621,2.922,9.017,0.698,0,4110720171,2932583694,255,0.149628,0.027385,0.035551,15.4,52.7,1,235.0,1,2,0,3,0,1,0,0,0,2,5,0,Analysis,1
689,0.595813,tcp,ssh,CON,33,6,4390.0,136.0,17.813,31,128,405.558,401.933,1,1,10.898,1.887,5.568,6.087,0,1939564184,797012338,255,0.099669,0.032203,0.078752,90.3,26.0,0,268.0,2,1,2,5,4,2,0,0,0,2,3,0,Exploits,1
690,0.062777,arp,smtp,REQ,13,7,66.0,469.0,143.454,62,254,1065.927,1346.972,1,1,0.174,1.122,4.084,9.731,0,1057924387,1455702264,0,0.003858,0.015947,0.006954,235.2,9.3,1,266.0,1,1,5,0,2,3,0,0,0,2,2,0,Normal,0
691,0.435924,tcp,dhcp,INT,8,6,50.0,229.0,83.387,254,128,1380.495,2464.937,2,1,14.092,14.101,5.103,2.786,0,1460787033,3442341772,0,0.012695,0.021601,0.006911,38.2,194.1,1,413.0,5,2,2,0,0,1,0,0,1,2,3,0,Normal,0
692,0.268142,tcp,ssh,RST,30,6,655.0,822.0,67.66,128,31,2224.406,287.556,0,1,12.645,14.593,11.424,2.229,0,2724932830,2433040884,0,0.005375,0.000677,0.078379,35.0,44.9,1,360.0,9,6,3,2,0,3,0,0,0,2,0,0,DoS,1
693,0.390197,tcp,pop3,INT,14,5,201.0,259.0,195.124,31,31,291.455,428.443,0,0,34.611,3.578,17.477,10.145,0,3171053377,934204310,255,0.20153,0.021505,0.001041,50.0,131.4,0,178.0,1,2,3,3,2,4,0,1,1,3,0,0,Normal,0
694,0.161641,tcp,http,CON,15,5,346.0,14.0,0.995,254,128,663.048,1781.647,1,0,16.549,4.583,4.503,11.402,255,527161846,3472403332,255,0.042511,0.004152,0.054971,82.5,24.2,2,366.0,3,4,2,4,3,2,0,0,0,1,3,0,Normal,0
695,0.24401,tcp,ssh,INT,33,9,2670.0,413.0,32.621,31,31,4293.811,2294.287,3,0,1.788,14.584,2.009,6.51,255,1389438106,1056990928,255,0.055045,0.020487,0.01222,250.1,125.6,1,99.0,1,2,4,3,3,0,1,0,0,4,1,0,Reconnaissance,1
696,0.690788,tcp,dns,RST,12,6,190.0,127.0,32.761,62,254,535.346,1083.053,3,1,17.749,2.071,10.537,1.551,0,3561956979,2422080935,0,0.016598,0.058663,0.015324,163.9,3.0,0,501.0,2,1,3,1,2,1,0,0,0,1,5,0,Normal,0
697,0.043515,udp,pop3,RST,27,11,3553.0,185.0,145.495,31,128,18.708,142.267,1,2,5.117,7.23,4.012,16.124,255,1874610419,4011927739,255,0.021688,0.016347,0.006205,192.6,45.3,1,92.0,3,2,1,2,1,1,0,1,0,3,2,0,Exploits,1
698,0.781684,udp,dhcp,CON,29,10,2100.0,369.0,6.893,254,254,1826.695,465.377,0,0,4.62,1.677,5.037,2.701,0,441440066,1942840178,0,0.018094,0.031935,0.023451,84.0,89.8,0,435.0,3,0,4,1,2,4,0,0,0,3,1,0,Generic,1
699,0.887346,tcp,pop3,RST,32,2,3109.0,108.0,262.308,254,254,1563.594,2302.869,0,1,1.936,3.013,13.858,12.254,0,3020922736,58522828,0,0.00526,0.026594,0.0067,164.4,37.4,2,139.0,2,1,2,2,3,3,0,0,1,1,3,0,Generic,1
700,0.234935,udp,http,FIN,6,13,394.0,526.0,77.475,62,128,308.061,343.046,1,1,7.828,9.615,0.392,3.963,0,3755632294,781177246,255,0.22599,0.006844,0.009963,43.0,125.9,0,4.0,4,3,1,1,2,2,0,0,2,1,5,0,Normal,0
701,0.616172,tcp,dns,ECO,15,4,803.0,204.0,50.455,128,128,775.751,437.706,0,0,2.962,13.463,3.396,9.143,0,554217650,3970207038,0,0.000781,0.02139,0.012522,54.1,4.3,0,18.0,2,4,3,5,1,4,0,0,0,2,5,1,Normal,0
702,0.483555,tcp,-,RST,5,11,1250.0,53.0,205.76,62,128,461.09,978.977,1,0,9.927,11.19,6.998,15.394,0,1180467363,2959744565,255,0.202728,0.017326,0.022095,28.7,7.7,0,80.0,3,1,3,2,1,2,0,0,0,2,2,0,Normal,0
703,0.359587,tcp,dhcp,FIN,10,10,630.0,160.0,5.619,254,128,3221.482,13.606,2,0,14.865,0.04,8.883,12.951,0,2962619023,3706568963,0,0.020193,0.003972,0.004227,122.7,66.3,0,128.0,5,1,1,1,3,5,0,0,0,0,1,0,Normal,0
704,0.687416,tcp,ftp,RST,27,14,210.0,672.0,58.772,128,254,2978.392,247.576,0,1,0.224,1.256,0.506,1.067,255,1912597520,1166016018,0,0.033363,0.017684,0.062987,85.3,61.5,1,259.0,6,1,2,3,0,1,0,1,0,2,2,0,DoS,1
705,0.21102,udp,smtp,INT,15,4,44.0,371.0,1.803,31,128,1747.874,536.808,0,1,4.92,1.474,0.828,0.266,0,1807838838,3726047992,0,0.027832,0.017347,0.017896,11.1,249.3,0,308.0,2,3,3,1,1,0,0,0,0,0,5,0,Normal,0
706,0.910861,tcp,dns,ECO,32,6,2685.0,215.0,51.441,254,62,299.151,239.078,0,1,3.636,1.274,2.397,3.795,0,737893108,2666327608,0,0.063368,0.0545,0.004019,177.2,14.9,0,190.0,2,1,2,2,1,2,0,0,1,4,8,0,Generic,1
707,1.212814,udp,dhcp,CON,27,4,1495.0,556.0,5.609,254,254,560.375,1163.114,0,0,3.424,9.404,9.199,1.571,255,3309586251,2994892608,255,0.052296,0.005497,0.0098,30.0,10.7,0,112.0,1,3,2,1,1,5,0,0,0,3,2,0,Fuzzers,1
708,0.474956,tcp,pop3,ECO,33,5,4358.0,1255.0,20.431,254,254,204.284,489.373,0,2,2.006,36.728,3.122,12.848,255,1484388955,2145572963,255,0.042824,0.001933,0.018133,99.4,1.8,2,72.0,5,3,1,4,1,4,0,0,0,1,3,0,Exploits,1
709,0.10494,udp,pop3,ECO,10,9,754.0,355.0,145.481,62,31,2105.058,751.161,0,2,0.019,0.071,4.082,0.879,255,420372089,1661925890,0,0.067781,0.028847,0.047359,26.0,27.8,2,165.0,4,3,6,5,1,3,0,0,0,0,3,0,Normal,0
710,0.022997,arp,ssh,CON,9,4,75.0,237.0,3.092,254,128,455.569,472.619,0,0,3.37,4.871,1.721,3.229,255,1426126196,4089648675,0,0.052167,0.011484,0.0289,198.6,296.3,0,109.0,4,0,5,1,3,0,0,0,0,3,1,0,Normal,0
711,0.24793,tcp,-,INT,30,9,3934.0,154.0,40.223,254,62,1154.659,498.863,1,0,6.516,6.006,1.727,9.011,255,827196249,111161382,255,0.028501,0.02405,0.023552,220.0,70.1,0,43.0,2,2,5,0,3,2,0,2,0,3,2,0,Shellcode,1
712,0.033461,tcp,dhcp,REQ,35,7,2520.0,164.0,55.074,31,254,304.87,900.5,0,0,19.799,18.234,3.213,1.501,0,2037580832,422546122,255,0.029915,0.013511,0.010253,35.1,41.0,1,265.0,2,0,2,1,2,3,0,0,1,1,1,0,Generic,1
713,0.229738,tcp,-,CON,28,11,2060.0,233.0,21.536,128,254,6101.901,1134.248,2,2,8.369,3.278,16.229,6.448,0,4089070400,3219804988,255,0.068677,0.043475,0.004729,71.3,141.3,1,86.0,0,5,1,0,1,2,0,0,1,2,2,1,Fuzzers,1
714,1.221276,tcp,dns,ECO,35,8,2919.0,409.0,29.104,254,128,357.938,379.652,1,2,0.979,12.093,11.688,19.31,255,1267117976,1242564317,0,0.046514,0.006064,0.021471,44.9,2.7,0,83.0,3,3,3,0,1,2,1,1,0,2,3,0,Reconnaissance,1
715,0.70606,tcp,dns,CON,25,5,1807.0,968.0,43.826,31,128,1549.184,412.922,2,0,2.693,13.318,3.517,4.929,255,2148642256,1018867101,0,0.033724,0.070029,0.009954,74.0,39.8,1,180.0,1,1,2,4,1,3,0,0,0,2,2,0,Exploits,1
716,0.038975,tcp,dns,CON,11,10,592.0,157.0,47.469,128,254,452.243,75.343,0,1,5.946,48.996,1.642,0.265,0,594314046,1931750334,0,0.024098,0.003771,0.048112,151.5,0.4,0,115.0,3,2,4,1,0,2,0,0,0,0,2,0,Normal,0
717,0.111922,icmp,dhcp,REQ,34,6,2447.0,36.0,35.497,128,254,160.689,1439.255,1,0,30.747,0.152,2.529,7.688,255,3030381988,2576851196,0,0.030167,0.005702,0.066091,6.4,183.1,0,27.0,2,0,2,2,0,0,0,1,1,1,5,0,Generic,1
718,0.551052,arp,http,INT,5,4,254.0,303.0,19.718,62,254,1520.185,123.719,0,2,0.749,28.42,5.252,3.207,0,1957393046,2268451119,255,3.1e-05,0.021102,0.028895,136.6,200.8,0,825.0,3,2,1,5,3,1,0,1,0,1,2,0,Normal,0
719,1.52393,tcp,smtp,FIN,19,5,1105.0,33.0,12.443,128,62,135.017,35.915,3,2,4.951,23.286,3.189,16.492,255,2425493760,1490299924,0,0.012499,0.00626,0.012618,133.3,81.3,1,94.0,1,1,0,1,4,0,0,0,1,0,2,1,Generic,1
720,0.651965,tcp,http,ECO,38,14,1063.0,127.0,9.525,128,254,171.621,2665.335,2,0,7.641,2.186,1.331,5.05,0,126670378,785566867,255,0.015753,0.059249,0.003697,127.8,156.2,0,103.0,1,2,1,1,1,2,0,0,0,0,5,0,Analysis,1
721,0.075493,tcp,dhcp,CON,14,5,59.0,41.0,41.729,31,62,1542.799,2317.366,1,1,1.692,8.06,0.628,1.32,255,3315700463,2617683850,0,0.000366,0.009061,0.039652,227.3,100.5,0,558.0,1,0,3,2,1,3,0,1,1,1,8,0,Normal,0
722,0.248329,tcp,ssh,FIN,12,6,450.0,43.0,132.697,254,31,432.946,714.056,0,0,2.136,3.314,4.86,5.346,0,52734267,1869671717,0,0.064539,0.01134,0.019574,77.3,19.5,1,122.0,5,2,3,2,4,2,0,0,0,0,6,0,Normal,0
723,0.780321,icmp,dns,REQ,6,8,1207.0,134.0,66.389,62,254,569.36,454.394,1,0,2.233,2.0,1.74,5.181,255,2331467204,624293511,255,0.026436,0.02153,0.014057,188.1,106.1,1,225.0,5,2,1,1,1,1,0,0,0,5,2,0,Normal,0
724,0.416802,tcp,-,ECO,35,5,1249.0,137.0,2.461,62,128,95.703,601.467,0,0,5.902,9.734,29.431,8.793,255,2990576809,3964984587,255,0.048838,0.01328,0.007652,60.6,2.7,0,106.0,2,0,1,1,4,4,0,0,0,1,4,0,Analysis,1
725,0.226605,tcp,http,FIN,9,8,1283.0,696.0,68.498,31,128,2805.412,144.075,1,1,12.592,29.578,7.289,2.986,0,1707689738,2624532327,255,0.021009,0.011883,0.052004,120.0,165.0,3,57.0,1,5,2,2,4,2,0,2,1,3,3,0,Normal,0
726,2.993415,tcp,http,INT,9,8,1239.0,236.0,82.586,128,254,7.062,51.976,2,0,8.569,0.27,4.322,3.163,0,2607404992,3622804001,0,0.030694,0.002638,0.001841,44.3,43.9,0,73.0,2,1,0,3,2,5,0,0,0,3,0,0,Normal,0
727,0.623749,tcp,dns,ECO,9,8,69.0,193.0,4.822,254,62,200.267,235.367,1,1,11.287,17.019,2.044,18.002,0,4073297545,1869914862,255,0.000415,0.007514,0.059046,177.2,368.8,1,34.0,4,1,2,1,3,2,0,1,0,3,2,0,Normal,0
728,0.321325,tcp,dhcp,ECO,15,9,125.0,13.0,40.873,62,254,437.419,430.323,1,1,2.924,3.935,3.247,5.007,0,1519930309,883044293,0,0.215274,0.006485,0.003617,5.6,131.4,1,281.0,0,3,4,2,2,5,0,0,0,4,3,0,Normal,0
729,0.565293,tcp,-,CON,18,9,48.0,420.0,58.712,128,128,426.662,761.817,0,0,5.475,1.269,5.417,0.288,0,423446082,1176985996,0,0.03335,0.011389,0.025172,16.6,12.2,1,90.0,2,2,2,2,3,1,0,0,0,3,1,0,Normal,0
730,0.131351,udp,smtp,REQ,9,9,977.0,520.0,138.924,62,31,95.86,802.444,1,1,5.228,15.317,1.544,5.761,255,1995807550,1182706058,255,0.011286,0.016611,2.5e-05,163.9,62.0,0,207.0,0,3,1,1,2,1,0,1,0,3,0,1,Normal,0
731,0.915169,tcp,ftp,ECO,13,10,1327.0,428.0,5.543,128,254,571.871,76.133,2,0,11.846,1.605,6.323,11.765,0,2555361924,146801731,255,0.028566,0.007613,0.005184,68.5,41.6,1,130.0,4,3,0,1,3,4,0,1,1,2,4,0,Normal,0
732,0.364714,icmp,-,RST,8,6,175.0,514.0,82.983,254,254,98.157,712.714,4,4,5.686,12.921,3.701,3.543,255,2372299783,382775229,255,0.023453,0.043598,0.000554,16.8,26.4,1,149.0,0,1,0,0,4,1,0,0,0,3,2,0,Normal,0
733,0.585289,tcp,smtp,REQ,9,3,2029.0,77.0,2.02,62,62,1208.971,558.139,2,1,3.143,16.765,5.122,4.654,255,2660774003,1840245451,255,0.087903,0.013234,0.000986,28.4,550.0,2,376.0,1,1,1,5,1,3,0,0,0,0,2,0,Normal,0
734,2.612114,udp,ssh,RST,7,2,108.0,294.0,53.997,31,62,123.329,557.68,2,0,9.567,1.915,7.011,21.823,0,908333764,339074712,255,0.074515,0.009742,0.011532,72.7,20.2,3,120.0,2,0,1,3,1,1,0,0,0,1,3,0,Normal,0
735,0.345649,tcp,dhcp,INT,13,14,242.0,312.0,0.993,31,62,409.452,101.874,1,1,1.876,0.345,3.236,0.419,255,2958322874,2210226454,0,0.039522,0.036218,0.006111,155.0,0.3,1,150.0,4,2,4,2,1,4,0,0,1,4,5,0,Normal,0
736,0.32127,tcp,smtp,FIN,33,9,2808.0,77.0,0.875,62,62,1198.894,186.252,0,0,5.815,0.061,3.348,12.077,255,3623270034,1038765344,255,0.029591,0.006968,0.013276,565.5,50.6,0,7.0,3,1,3,1,4,0,0,0,0,0,4,0,Exploits,1
737,0.381545,icmp,ftp,REQ,6,13,269.0,235.0,76.422,128,254,459.954,527.624,0,3,22.419,8.246,7.288,11.433,0,1561017271,3782978613,0,0.025319,0.012826,0.012552,307.2,62.1,0,199.0,3,4,4,0,1,1,0,0,0,3,3,1,Normal,0
738,0.211564,udp,pop3,REQ,7,8,50.0,343.0,45.604,31,62,2659.343,581.471,0,0,22.454,6.953,3.629,0.695,255,2611077360,779372832,255,0.126899,0.010819,0.002032,33.7,10.0,1,117.0,3,1,2,2,2,0,0,0,0,3,2,0,Normal,0
739,0.427431,tcp,http,ECO,5,8,1375.0,1205.0,75.982,62,62,330.289,64.278,1,0,10.428,2.868,8.866,1.947,0,3259740738,1455197906,0,0.041763,0.00449,0.020793,92.8,99.5,1,25.0,2,3,1,4,1,3,0,0,0,2,3,0,Normal,0
740,0.036513,tcp,ssh,ECO,11,5,155.0,161.0,25.734,128,31,1161.534,569.358,1,1,6.852,3.514,2.736,1.077,0,2290186555,3206796264,0,0.025973,0.014939,0.038513,147.6,47.8,0,22.0,3,2,0,1,3,0,0,0,1,3,7,0,Normal,0
741,0.969275,udp,dhcp,INT,12,12,351.0,243.0,26.751,62,128,168.124,2117.692,1,1,2.298,21.42,0.431,8.782,0,4165698973,1119227065,255,0.013546,0.004094,0.015698,33.5,33.8,2,57.0,1,1,2,1,0,3,0,0,1,0,3,1,Normal,0
742,2.235314,icmp,-,ECO,7,6,709.0,510.0,197.999,31,254,783.649,490.202,0,0,0.074,12.01,1.775,2.122,0,1913149999,3651562820,0,0.09194,0.001063,0.025753,49.0,10.9,0,140.0,6,2,1,1,3,4,0,0,0,1,6,0,Normal,0
743,0.339362,udp,dhcp,FIN,22,13,2010.0,187.0,62.492,31,254,1936.536,625.863,2,2,11.646,1.833,3.379,8.388,0,1260060549,912775651,255,0.057343,0.059121,0.023432,359.3,100.2,1,365.0,4,2,4,2,4,0,0,0,0,2,1,0,DoS,1
744,0.005688,tcp,http,ECO,9,8,1251.0,86.0,62.959,254,62,237.748,2729.672,2,1,4.285,0.993,8.614,10.465,255,238316683,3137857936,255,0.003964,0.01363,0.020646,231.5,94.4,0,137.0,5,2,1,2,2,1,0,0,0,3,1,0,Normal,0
745,0.171079,tcp,dns,FIN,12,6,224.0,144.0,63.416,254,254,259.549,1195.789,0,0,1.458,2.708,4.894,13.552,255,1123908458,1942047274,255,0.022485,0.001436,0.005535,150.3,32.0,0,300.0,1,2,1,1,1,2,0,1,1,1,7,0,Normal,0
746,0.005611,tcp,ftp,REQ,10,6,959.0,149.0,192.333,62,62,2764.349,220.03,5,0,5.15,10.761,8.564,5.188,0,3699932037,1903264761,255,0.032597,0.002893,0.00101,65.3,120.4,0,514.0,3,2,2,1,2,1,0,1,0,0,4,0,Normal,0
747,0.083355,tcp,http,RST,10,8,99.0,213.0,107.569,62,128,4791.968,618.177,1,1,3.054,12.223,0.467,5.326,255,2696978644,1927757997,255,0.063223,0.028194,0.019536,69.9,71.2,0,9.0,1,1,1,5,1,1,0,0,2,1,2,0,Normal,0
748,1.180493,tcp,ssh,REQ,8,7,900.0,217.0,105.65,31,62,682.596,101.368,1,1,6.193,2.692,4.005,12.232,255,1583757246,2566963212,255,0.00227,0.034917,0.008465,93.9,39.6,0,203.0,3,0,2,3,0,2,0,1,0,2,2,0,Normal,0
749,0.251665,udp,dns,ECO,23,4,1036.0,13.0,85.498,31,128,1600.865,91.053,0,3,32.376,8.177,0.517,2.162,255,4086078932,2890023527,255,0.034074,0.008036,0.018224,198.7,231.5,0,65.0,3,0,4,1,0,2,0,0,0,4,6,0,Exploits,1
750,0.33503,tcp,smtp,REQ,29,6,2575.0,295.0,39.888,31,31,653.724,17.483,1,1,11.233,14.616,14.491,0.202,0,3135148319,4180147863,0,0.001593,0.0052,0.050657,29.5,463.7,1,105.0,2,2,5,1,3,0,0,1,0,2,2,0,Fuzzers,1
751,0.406551,udp,dns,FIN,19,10,445.0,545.0,63.748,31,128,1221.393,4891.171,1,1,10.581,37.123,4.246,0.472,0,1499527205,213059643,255,0.071182,0.031929,0.017463,124.5,46.9,1,90.0,0,0,1,2,2,3,0,0,0,4,3,0,Normal,0
752,0.118226,udp,ssh,REQ,10,8,13.0,133.0,90.48,254,254,230.025,394.309,3,1,6.988,0.016,4.238,0.444,255,3324130671,1892560124,0,0.051988,0.00053,0.018088,69.5,152.8,1,176.0,0,3,4,2,3,1,0,0,0,2,3,0,Normal,0
753,0.952606,udp,dhcp,CON,11,7,551.0,394.0,39.864,62,31,3501.009,526.651,1,1,1.081,3.036,2.654,1.3,0,4183802061,2654509196,0,0.027964,0.020502,0.013916,49.6,166.2,0,108.0,2,4,1,2,2,3,0,0,0,0,4,0,Normal,0
754,0.49541,tcp,smtp,REQ,18,6,62.0,774.0,15.399,62,254,1088.41,151.564,1,4,4.406,6.97,5.002,4.401,0,960398430,1043034957,255,0.050051,0.008093,0.031265,66.6,181.3,1,374.0,1,0,2,2,3,4,0,0,0,1,4,0,Normal,0
755,0.519416,tcp,http,INT,26,9,1101.0,210.0,42.978,31,31,428.331,35.694,1,0,0.774,23.38,4.505,2.873,0,3019801949,2014275090,0,0.098326,0.026167,0.000703,85.6,21.2,1,248.0,2,1,1,4,2,1,0,0,0,1,1,0,Generic,1
756,0.373283,tcp,ftp,FIN,12,8,654.0,157.0,4.819,31,254,808.366,769.795,0,1,7.614,2.383,2.445,22.756,0,2714118888,115526984,0,0.001417,0.010254,0.003393,118.9,5.1,1,474.0,1,1,1,1,5,1,0,0,1,2,3,0,Normal,0
757,0.612072,tcp,dns,REQ,3,7,1325.0,127.0,11.384,62,128,1528.409,861.46,0,0,7.187,0.824,12.645,4.943,0,3939251699,2891941114,255,0.092866,0.008829,0.012322,10.6,215.6,1,118.0,3,3,2,1,2,3,0,0,0,3,4,1,Normal,0
758,0.2684,tcp,-,FIN,26,8,791.0,151.0,130.06,62,31,1433.776,107.133,0,2,3.908,1.241,12.651,1.782,0,508967903,1567157795,0,0.071629,0.039089,0.018619,105.7,22.8,0,343.0,2,2,3,1,1,1,0,0,1,2,1,0,Reconnaissance,1
759,0.749734,tcp,http,CON,12,2,96.0,2.0,9.828,128,31,2071.124,263.845,0,0,12.757,1.795,5.25,0.685,255,3869306604,3795600235,0,0.07951,0.025278,0.057067,21.5,187.7,0,13.0,2,2,2,2,1,1,0,0,1,1,4,0,Normal,0
760,0.413221,tcp,http,REQ,8,10,683.0,103.0,36.642,128,254,352.96,1275.03,1,1,24.944,4.613,4.619,14.001,255,991381095,316119348,255,0.128245,0.01906,0.003876,71.4,54.1,1,22.0,3,1,3,2,1,0,0,0,0,3,5,0,Normal,0
761,0.024157,tcp,dhcp,ECO,28,12,2046.0,110.0,3.424,31,62,581.007,88.326,0,1,4.615,2.224,7.839,0.462,0,2219245292,2706437276,255,0.039235,0.004603,0.004829,22.7,98.8,1,240.0,3,0,1,2,3,1,0,0,0,1,2,0,Exploits,1
762,0.046715,icmp,dns,CON,9,13,277.0,381.0,22.953,128,254,74.45,657.802,0,0,12.128,1.223,0.576,2.247,255,2554548624,1189803110,255,0.004676,0.029546,0.050385,314.4,59.8,2,4.0,3,1,0,1,0,0,0,0,0,1,0,0,Normal,0
763,0.23712,udp,dhcp,CON,9,4,441.0,855.0,8.176,254,128,204.957,16.416,1,4,3.157,2.384,5.756,0.145,255,970832206,1622971192,0,0.029272,0.023776,0.00024,6.7,377.2,0,15.0,3,3,2,2,2,4,0,0,0,2,2,0,Normal,0
764,0.016556,tcp,smtp,CON,10,3,81.0,947.0,2.223,128,128,1074.231,1117.946,0,3,1.248,2.955,2.384,7.084,0,3150149683,4026580138,255,0.016883,0.036581,0.009145,147.2,3.9,1,122.0,3,1,1,2,4,1,0,1,0,3,8,0,Normal,0
765,0.040222,icmp,smtp,REQ,34,13,383.0,417.0,49.606,31,31,591.168,1039.298,1,2,5.2,5.747,5.339,2.061,255,1597949561,242791113,255,0.000756,0.031161,0.003269,188.7,38.0,0,154.0,5,1,3,1,2,1,0,0,0,0,6,0,Reconnaissance,1
766,0.231405,tcp,dhcp,CON,9,7,604.0,155.0,29.595,128,128,112.95,609.904,1,0,9.981,2.148,1.881,3.586,0,931019490,3027982174,0,0.095793,0.01903,0.001498,84.3,66.6,0,722.0,3,1,2,1,1,3,0,0,0,3,2,0,Normal,0
767,0.17295,tcp,ssh,REQ,10,6,590.0,150.0,47.016,62,128,2687.623,1584.186,0,0,5.619,14.381,20.052,0.501,255,2452133388,4198796017,0,0.130698,0.025437,0.004277,61.8,109.2,0,340.0,4,3,2,4,1,6,0,0,0,2,3,0,Normal,0
768,0.513415,udp,http,RST,16,6,83.0,161.0,3.414,128,254,189.833,171.61,1,0,5.571,11.07,1.301,0.762,255,851214246,1636604842,255,0.07961,0.023597,0.011796,160.6,72.0,1,460.0,3,1,0,2,1,4,0,1,0,2,5,0,Normal,0
769,0.146529,tcp,ftp,FIN,7,7,1158.0,735.0,86.513,254,128,821.463,1742.927,1,0,7.653,8.84,0.537,4.137,0,3462747518,2220039677,0,0.031986,0.077153,0.014441,10.7,65.6,0,724.0,5,4,2,3,3,4,0,1,0,1,2,0,Normal,0
770,0.155216,tcp,ssh,ECO,20,8,825.0,1257.0,8.171,62,254,60.61,273.518,1,2,3.185,10.864,0.595,1.32,0,3704985105,810169395,0,0.080331,0.003503,0.008828,126.9,12.7,0,172.0,1,3,1,4,1,1,1,0,0,4,5,0,Generic,1
771,0.228602,tcp,-,REQ,2,5,314.0,773.0,135.163,62,254,994.823,251.943,0,1,3.577,11.858,4.324,8.221,0,137259710,291050425,0,0.028207,0.013063,0.028734,98.5,138.2,0,7.0,5,3,2,1,2,5,0,0,1,1,3,0,Normal,0
772,0.018906,tcp,http,REQ,33,8,2005.0,61.0,184.725,62,31,531.655,395.909,0,1,7.209,36.102,5.153,11.164,0,2964120623,1562508893,0,0.001868,0.009032,0.058746,103.9,30.8,0,56.0,4,2,3,0,2,1,0,0,0,3,1,0,Generic,1
773,0.510413,udp,-,REQ,38,12,3032.0,188.0,75.614,62,31,610.734,334.107,2,1,1.706,24.099,1.082,1.086,0,1946041279,3459123119,255,0.002398,0.004193,0.031159,13.6,12.2,0,19.0,2,1,3,0,2,4,0,1,0,4,4,0,Generic,1
774,0.66028,tcp,ssh,ECO,29,9,1074.0,293.0,22.935,254,128,483.881,4346.169,0,1,18.611,2.2,0.339,2.547,0,1746836736,4225175882,0,0.032576,0.006615,0.001157,57.1,80.7,1,119.0,3,4,2,1,2,5,0,0,2,4,4,0,Fuzzers,1
775,1.763255,tcp,dns,REQ,4,9,425.0,209.0,178.73,62,31,2326.376,207.795,1,0,17.957,2.087,2.639,0.776,255,215184089,159258077,255,0.184455,0.000987,0.026587,133.1,45.6,0,542.0,3,4,2,3,1,0,0,0,0,4,5,0,Normal,0
776,0.754114,tcp,-,ECO,30,9,499.0,119.0,17.431,254,31,1539.922,816.617,1,2,13.677,4.136,2.249,12.55,255,2703973115,4176282178,0,0.105447,0.006539,0.004383,406.0,52.3,0,114.0,8,0,3,1,2,2,0,0,0,1,3,0,DoS,1
777,0.18752,tcp,ssh,CON,41,8,1759.0,343.0,8.366,62,254,1454.004,4235.471,0,0,1.956,2.847,7.895,2.17,0,4131334775,2544433843,255,0.120186,0.013873,0.043972,38.5,70.3,2,750.0,4,1,1,2,2,2,0,0,0,3,3,0,Generic,1
778,0.738573,tcp,ssh,CON,9,6,844.0,595.0,85.698,254,62,3606.343,893.266,0,0,13.722,20.11,0.356,5.946,0,4017803521,1831559112,255,0.013693,0.010866,0.011941,71.7,2.4,1,121.0,9,2,2,2,2,2,0,0,0,6,0,0,Normal,0
779,2.517886,icmp,ssh,REQ,28,3,1874.0,1069.0,8.2,128,254,520.897,328.119,0,1,9.961,15.519,8.214,1.979,0,1111830558,1008419271,0,0.064937,0.025523,0.000239,21.0,106.1,1,329.0,3,4,3,2,2,1,0,0,0,3,1,1,Exploits,1
